0.003409 ,0.003876 ,-0.000157 ,0.324733 ,0.325253 ,-0.003375 ,0.631149 ,0.437178 ,-0.030440 ,-0.017327 ,1.008974 ,-0.000188 ,1.392869 ,0.258561 ,-0.028920 ,-5.368425 ,-0.945312 ,0.123987 ,-1.911665 ,-9.856379 ,0.247454 ,18.356785 ,7.799283 ,-0.208848 ,28.330526 ,-9.716363 ,-0.452816 ,9.635982 ,-31.800896 ,0.615625 ,0.027397 
0.003407 ,0.003883 ,-0.000157 ,0.321668 ,0.354573 ,-0.000699 ,0.625459 ,0.456540 ,-0.029846 ,-0.034513 ,1.012154 ,-0.000188 ,1.392674 ,0.273751 ,-0.028597 ,-5.367321 ,-0.952411 ,0.123991 ,-1.906498 ,-9.857493 ,0.247267 ,18.355225 ,7.802725 ,-0.208815 ,28.331528 ,-9.713374 ,-0.452901 ,9.639064 ,-31.800631 ,0.614707 ,0.027397 
0.003404 ,0.003890 ,-0.000157 ,0.318604 ,0.383892 ,0.001977 ,0.619769 ,0.475902 ,-0.029252 ,-0.051699 ,1.015334 ,-0.000188 ,1.392480 ,0.288940 ,-0.028274 ,-5.366217 ,-0.959511 ,0.123996 ,-1.901330 ,-9.858607 ,0.247081 ,18.353666 ,7.806167 ,-0.208782 ,28.332529 ,-9.710386 ,-0.452986 ,9.642147 ,-31.800365 ,0.613788 ,0.027397 
0.003402 ,0.003896 ,-0.000156 ,0.315540 ,0.413212 ,0.004654 ,0.614080 ,0.495263 ,-0.028659 ,-0.068885 ,1.018514 ,-0.000187 ,1.392285 ,0.304130 ,-0.027951 ,-5.365112 ,-0.966610 ,0.124001 ,-1.896162 ,-9.859722 ,0.246894 ,18.352106 ,7.809609 ,-0.208749 ,28.333530 ,-9.707397 ,-0.453070 ,9.645229 ,-31.800100 ,0.612869 ,0.027397 
0.003399 ,0.003903 ,-0.000156 ,0.312476 ,0.442532 ,0.007330 ,0.608390 ,0.514625 ,-0.028065 ,-0.086071 ,1.021694 ,-0.000187 ,1.392091 ,0.319319 ,-0.027628 ,-5.364008 ,-0.973710 ,0.124006 ,-1.890995 ,-9.860836 ,0.246707 ,18.350548 ,7.813052 ,-0.208716 ,28.334532 ,-9.704410 ,-0.453155 ,9.648313 ,-31.799835 ,0.611951 ,0.027397 
0.003397 ,0.003910 ,-0.000156 ,0.309411 ,0.471851 ,0.010006 ,0.602700 ,0.533987 ,-0.027472 ,-0.103257 ,1.024874 ,-0.000187 ,1.391896 ,0.334509 ,-0.027305 ,-5.362904 ,-0.980810 ,0.124011 ,-1.885827 ,-9.861951 ,0.246521 ,18.348988 ,7.816494 ,-0.208683 ,28.335533 ,-9.701421 ,-0.453240 ,9.651395 ,-31.799570 ,0.611032 ,0.027397 
0.003395 ,0.003917 ,-0.000156 ,0.306347 ,0.501171 ,0.012682 ,0.597011 ,0.553349 ,-0.026878 ,-0.120444 ,1.028054 ,-0.000186 ,1.391702 ,0.349698 ,-0.026982 ,-5.361799 ,-0.987909 ,0.124015 ,-1.880659 ,-9.863065 ,0.246334 ,18.347429 ,7.819936 ,-0.208650 ,28.336535 ,-9.698433 ,-0.453324 ,9.654478 ,-31.799305 ,0.610114 ,0.027397 
0.003392 ,0.003923 ,-0.000156 ,0.303283 ,0.530490 ,0.015358 ,0.591321 ,0.572710 ,-0.026284 ,-0.137630 ,1.031234 ,-0.000186 ,1.391507 ,0.364887 ,-0.026659 ,-5.360695 ,-0.995009 ,0.124020 ,-1.875492 ,-9.864180 ,0.246147 ,18.345869 ,7.823379 ,-0.208617 ,28.337536 ,-9.695444 ,-0.453409 ,9.657560 ,-31.799040 ,0.609195 ,0.027397 
0.003390 ,0.003930 ,-0.000156 ,0.300218 ,0.559810 ,0.018034 ,0.585631 ,0.592072 ,-0.025691 ,-0.154816 ,1.034414 ,-0.000186 ,1.391313 ,0.380077 ,-0.026336 ,-5.359591 ,-1.002108 ,0.124025 ,-1.870324 ,-9.865294 ,0.245961 ,18.344311 ,7.826821 ,-0.208584 ,28.338537 ,-9.692456 ,-0.453494 ,9.660644 ,-31.798775 ,0.608276 ,0.030137 
0.003387 ,0.003937 ,-0.000156 ,0.297154 ,0.589130 ,0.020711 ,0.579942 ,0.611434 ,-0.025097 ,-0.172002 ,1.037594 ,-0.000186 ,1.391118 ,0.395266 ,-0.026013 ,-5.358486 ,-1.009208 ,0.124030 ,-1.865156 ,-9.866408 ,0.245774 ,18.342751 ,7.830263 ,-0.208551 ,28.339539 ,-9.689467 ,-0.453578 ,9.663726 ,-31.798510 ,0.607358 ,0.030137 
